schema_name,table_name,column_name,data_type,nullable,constraint_type,foreign_table,index_name
public,curriculum,id,uuid,NOT NULL,PRIMARY KEY,,curriculum_pkey
public,curriculum,updated_at,timestamp with time zone,NOT NULL,,,
public,curriculum,inserted_at,timestamp with time zone,NOT NULL,,,
public,curriculum,concept_id,uuid,NOT NULL,FOREIGN KEY,public.concepts,unique_active_concept_per_persona
public,curriculum,index,integer,NOT NULL,,,
public,curriculum,persona,text,NOT NULL,,,unique_active_concept_per_persona
public,curriculum,archived_at,timestamp with time zone,NULL,,,
public,customer_communication_logs,id,uuid,NOT NULL,PRIMARY KEY,,customer_communication_logs_pkey
public,customer_communication_logs,type,text,NOT NULL,,,
public,customer_communication_logs,status,text,NOT NULL,,,
public,customer_communication_logs,call_time,timestamp with time zone,NOT NULL,,,
public,customer_communication_logs,call_id,text,NOT NULL,UNIQUE,,customer_communication_logs_call_id_key
public,customer_communication_logs,client_number,text,NOT NULL,,,
public,customer_communication_logs,primary_facilitator,text,NOT NULL,,,
public,customer_communication_logs,team_name,text,NULL,,,
public,customer_communication_logs,answered_by_facilitator,text,NULL,,,
public,customer_communication_logs,total_call_duration,integer,NULL,,,
public,customer_communication_logs,talk_time_duration,integer,NULL,,,
public,customer_communication_logs,hangup_cause,text,NULL,,,
public,customer_communication_logs,recording_url,text,NULL,,,
public,customer_communication_logs,reason_key,text,NULL,,,
public,customer_communication_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,customer_communication_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,customer_interactions,id,uuid,NOT NULL,PRIMARY KEY,,customer_interactions_pkey
public,customer_interactions,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,customer_interactions_user_id_idx
public,customer_interactions,agent_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,customer_interactions,notes,text,NOT NULL,,,
public,customer_interactions,interaction_type,character varying(255),NOT NULL,,,
public,customer_interactions,next_interaction_scheduled_at,timestamp with time zone,NULL,,,
public,customer_interactions,inserted_at,timestamp with time zone,NOT NULL,,,
public,customer_interactions,updated_at,timestamp with time zone,NOT NULL,,,
public,customer_interactions,connected,boolean,NULL,,,
public,customer_interactions,audio_feedback_url,text,NULL,,,
public,customer_interactions,scenario_result_id,uuid,NULL,FOREIGN KEY,public.speak_scenario_results,
public,customer_interactions,worksheet_attempt_id,uuid,NULL,FOREIGN KEY,public.skill_sheet_attempts,
public,dms_test,id,integer,NOT NULL,PRIMARY KEY,,dms_test_pkey
public,dms_test,name,text,NULL,,,
public,events,id,uuid,NOT NULL,PRIMARY KEY,,events_pkey
public,events,game,character varying(255),NOT NULL,,,
public,events,starting_at,timestamp with time zone,NOT NULL,,,events_starting_at_index
public,events,ending_at,timestamp with time zone,NOT NULL,,,events_ending_at_index
public,events,show_on_homepage,boolean,NOT NULL,,,
public,events,room_code,character varying(255),NULL,,,events_room_code_index
public,events,inserted_at,timestamp with time zone,NOT NULL,,,
public,events,updated_at,timestamp with time zone,NOT NULL,,,
public,events,title,character varying(255),NULL,,,
public,events,preview_image_url,character varying(255),NULL,,,
public,events,description,text,NOT NULL,,,
public,events,cover_image_url,character varying(255),NULL,,,
public,events,brochure_url,character varying(255),NULL,,,
public,events,prizes,jsonb,NULL,,,
public,events,age_heading,character varying(255),NULL,,,
public,events,age_sub_heading,character varying(255),NULL,,,
public,events,prize_heading,character varying(255),NULL,,,
public,events,prize_sub_heading,character varying(255),NULL,,,
public,events,location_heading,character varying(255),NULL,,,
public,events,location_sub_heading,character varying(255),NULL,,,
public,events,rank,integer,NULL,,,
public,events,tags,character varying(255)[],NULL,,,
public,events,grades,character varying(255)[],NULL,,,
public,events,zoom_url,character varying(255),NULL,,,
public,events,entry_fee,integer,NOT NULL,,,
public,events,participant_count,integer,NOT NULL,,,
public,events,winner_count,integer,NOT NULL,,,
public,events,prize,character varying(255),NULL,,,
public,events,should_send_reminder_notifications,boolean,NOT NULL,,,
public,events,room_id,uuid,NULL,FOREIGN KEY,public.rooms,events_room_id_index
public,events,zoom_meeting_id,character varying(255),NULL,,,
public,events,zoom_meeting_passcode,character varying(255),NULL,,,
public,events,had_technical_glitch,boolean,NULL,,,
public,events,leaderboard_processed_at,timestamp with time zone,NULL,,,
public,events,should_process_rewards,boolean,NOT NULL,,,
public,events,rewards_processed_at,timestamp with time zone,NULL,,,
public,events,is_subscription,boolean,NOT NULL,,,
public,events,subtitle,character varying(255),NULL,,,
public,events,skill_sheet_id,uuid,NULL,FOREIGN KEY,public.skill_sheets,events_skill_sheet_id_index
public,events,facilitator,character varying(255),NULL,,,
public,events,content_creator,character varying(255),NULL,,,
public,experiment_set_members,id,uuid,NOT NULL,PRIMARY KEY,,experiment_set_members_pkey
public,experiment_set_members,experiment_set_name,text,NOT NULL,FOREIGN KEY,public.experiment_sets,
public,experiment_set_members,experiment_name,text,NOT NULL,FOREIGN KEY,public.experiments,
public,experiment_set_members,criteria,text,NOT NULL,,,
public,experiment_set_members,inserted_at,timestamp with time zone,NOT NULL,,,
public,experiment_set_members,updated_at,timestamp with time zone,NOT NULL,,,
public,experiment_set_members,priority,integer,NOT NULL,,,
public,experiment_set_members,app_id,text,NOT NULL,,,
public,experiment_set_members,archived_at,timestamp with time zone,NULL,,,
public,experiment_sets,id,uuid,NOT NULL,PRIMARY KEY,,experiment_sets_pkey
public,experiment_sets,name,text,NOT NULL,UNIQUE,,experiment_sets_name_key
public,experiment_sets,inserted_at,timestamp with time zone,NOT NULL,,,
public,experiment_sets,updated_at,timestamp with time zone,NOT NULL,,,
public,experiment_sets,ended_at,timestamp with time zone,NULL,,,
public,experiment_user_buckets,id,uuid,NOT NULL,PRIMARY KEY,,experiment_user_buckets_pkey
public,experiment_user_buckets,inserted_at,timestamp with time zone,NOT NULL,,,experiment_user_buckets_active_user_covering_idx
public,experiment_user_buckets,updated_at,timestamp with time zone,NOT NULL,,,
public,experiment_user_buckets,experiment_id,uuid,NOT NULL,FOREIGN KEY,public.experiments,experiment_user_buckets_experiment_id_user_id_ended_at_uniq
public,experiment_user_buckets,experiment_id,uuid,NOT NULL,FOREIGN KEY,public.experiments,experiment_user_buckets_active_user_covering_idx
public,experiment_user_buckets,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,experiment_user_buckets_experiment_id_user_id_ended_at_uniq
public,experiment_user_buckets,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,experiment_user_buckets_active_user_covering_idx
public,experiment_user_buckets,variant_id,uuid,NOT NULL,FOREIGN KEY,public.experiment_variants,experiment_user_buckets_active_user_covering_idx
public,experiment_user_buckets,ended_at,timestamp with time zone,NULL,,,experiment_user_buckets_experiment_id_user_id_ended_at_uniq
public,experiment_user_buckets,archived_by_cron,boolean,NULL,,,
public,experiment_variants,id,uuid,NOT NULL,PRIMARY KEY,,experiment_variants_pkey
public,experiment_variants,inserted_at,timestamp with time zone,NOT NULL,,,
public,experiment_variants,updated_at,timestamp with time zone,NOT NULL,,,
public,experiment_variants,experiment_id,uuid,NOT NULL,FOREIGN KEY,public.experiments,experiment_variants_experiment_id_name_key
public,experiment_variants,experiment_id,uuid,NOT NULL,UNIQUE,,experiment_variants_experiment_id_name_key
public,experiment_variants,name,text,NOT NULL,UNIQUE,,experiment_variants_experiment_id_name_key
public,experiment_variants,weight,numeric,NOT NULL,,,
public,experiment_variants,payload,jsonb,NOT NULL,,,
public,experiment_variants,ended_at,timestamp with time zone,NULL,,,
public,experiment_variants,updated_by,uuid,NULL,FOREIGN KEY,public.users,
public,experiments,id,uuid,NOT NULL,PRIMARY KEY,,experiments_pkey
public,experiments,name,text,NOT NULL,UNIQUE,,experiments_name_key
public,experiments,description,text,NULL,,,
public,experiments,started_at,timestamp with time zone,NOT NULL,,,
public,experiments,ended_at,timestamp with time zone,NULL,,,
public,experiments,inserted_at,timestamp with time zone,NOT NULL,,,
public,experiments,updated_at,timestamp with time zone,NOT NULL,,,
public,experiments,owner,text,NULL,,,
public,facilitators,id,uuid,NOT NULL,PRIMARY KEY,,facilitators_pkey
public,facilitators,user_id,uuid,NOT NULL,UNIQUE,,facilitators_user_id_key
public,facilitators,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,facilitators_user_id_key
public,facilitators,role,text,NOT NULL,,,
public,facilitators,inserted_at,timestamp with time zone,NOT NULL,,,
public,facilitators,updated_at,timestamp with time zone,NOT NULL,,,
public,facilitators,profile_photo_url,text,NULL,,,
public,facilitators,name,text,NOT NULL,,,
public,facilitators_persona_map,id,uuid,NOT NULL,PRIMARY KEY,,facilitators_persona_map_pkey
public,facilitators_persona_map,facilitator_id,uuid,NOT NULL,FOREIGN KEY,public.users,unique_unarchived_facilitator_persona_mapping
public,facilitators_persona_map,persona,character varying,NOT NULL,,,unique_unarchived_facilitator_persona_mapping
public,facilitators_persona_map,inserted_at,timestamp with time zone,NOT NULL,,,
public,facilitators_persona_map,archived_at,timestamp with time zone,NULL,,,
public,facilitators_persona_map,language,text,NULL,,,
public,families,id,uuid,NOT NULL,PRIMARY KEY,,families_pkey
public,families,phone_number,character varying(255),NOT NULL,,,families_phone_number_index
public,families,inserted_at,timestamp with time zone,NOT NULL,,,
public,families,updated_at,timestamp with time zone,NOT NULL,,,
public,families,referred_by,uuid,NULL,FOREIGN KEY,public.families,
public,families,referral_code,character(12),NOT NULL,,,families_referral_code_index
public,families,otp_verified_at,timestamp with time zone,NULL,,,
public,families,original_phone_number,character varying(255),NULL,,,
public,family_tokens,id,uuid,NOT NULL,PRIMARY KEY,,family_tokens_pkey
public,family_tokens,family_id,uuid,NOT NULL,FOREIGN KEY,public.families,family_tokens_family_id_index
public,family_tokens,token,bytea,NOT NULL,,,family_tokens_token_index
public,family_tokens,inserted_at,timestamp with time zone,NOT NULL,,,
public,feature_flags,id,uuid,NOT NULL,PRIMARY KEY,,feature_flags_pkey
public,feature_flags,feature_key,character varying(255),NOT NULL,,,feature_flags_feature_key_user_id_index
public,feature_flags,feature_value,jsonb,NOT NULL,,,
public,feature_flags,description,character varying(255),NULL,,,
public,feature_flags,user_id,uuid,NULL,FOREIGN KEY,public.users,feature_flags_feature_key_user_id_index
public,feature_flags,inserted_at,timestamp with time zone,NOT NULL,,,
public,feature_flags,updated_at,timestamp with time zone,NOT NULL,,,
public,feedback,id,uuid,NOT NULL,PRIMARY KEY,,feedback_pkey
public,feedback,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,feedback_skill_sheet_id_user_id_index
public,feedback,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,feedback_scenario_id_user_id_index
public,feedback,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,feedback_user_id_inserted_at_index
public,feedback,skill_sheet_id,uuid,NULL,FOREIGN KEY,public.skill_sheets,feedback_skill_sheet_id_user_id_index
public,feedback,feedback,jsonb,NOT NULL,,,
public,feedback,inserted_at,timestamp with time zone,NOT NULL,,,feedback_user_id_inserted_at_index
public,feedback,scenario_id,uuid,NULL,FOREIGN KEY,public.speak_scenarios,feedback_scenario_id_user_id_index
public,file_uploads,id,uuid,NOT NULL,PRIMARY KEY,,file_uploads_pkey
public,file_uploads,name,text,NOT NULL,,,
public,file_uploads,bucket_name,text,NOT NULL,,,
public,file_uploads,key,text,NOT NULL,,,
public,file_uploads,provider,text,NOT NULL,,,
public,file_uploads,url,text,NOT NULL,,,
public,file_uploads,mime_type,text,NOT NULL,,,
public,file_uploads,size,bigint,NOT NULL,,,
public,file_uploads,uploaded_by,uuid,NOT NULL,FOREIGN KEY,public.users,
public,file_uploads,inserted_at,timestamp with time zone,NOT NULL,,,
public,file_uploads,updated_at,timestamp with time zone,NOT NULL,,,
public,file_uploads,status,text,NOT NULL,,,
public,file_uploads,processed_data,jsonb,NULL,,,
public,form_screens,id,uuid,NOT NULL,PRIMARY KEY,,form_screens_pkey
public,form_screens,name,text,NOT NULL,UNIQUE,,form_screens_name_key
public,form_screens,inserted_at,timestamp with time zone,NOT NULL,,,
public,form_screens,updated_at,timestamp with time zone,NOT NULL,,,
public,form_screens,updated_by,uuid,NOT NULL,FOREIGN KEY,public.users,
public,form_screens,comments,text,NOT NULL,,,
public,form_screens,data,jsonb,NOT NULL,,,
public,form_submissions,id,uuid,NOT NULL,PRIMARY KEY,,form_submissions_pkey
public,form_submissions,inserted_at,timestamp with time zone,NOT NULL,,,
public,form_submissions,updated_at,timestamp with time zone,NOT NULL,,,
public,form_submissions,data,jsonb,NOT NULL,,,
public,form_submissions,form_id,uuid,NOT NULL,FOREIGN KEY,public.forms,
public,form_submissions,is_completed,boolean,NOT NULL,,,
public,form_submissions,user_id,uuid,NULL,FOREIGN KEY,public.users,idx_form_submissions_user_id
public,forms,id,uuid,NOT NULL,PRIMARY KEY,,forms_pkey
public,forms,inserted_at,timestamp with time zone,NOT NULL,,,
public,forms,updated_at,timestamp with time zone,NOT NULL,,,
public,forms,data,jsonb,NOT NULL,,,
public,forms,name,text,NOT NULL,UNIQUE,,forms_name_key
public,forms,is_active,boolean,NOT NULL,,,
public,forms,updated_by,uuid,NOT NULL,FOREIGN KEY,public.users,
public,forms,comments,text,NOT NULL,,,
public,forms,form_screen_id,uuid,NULL,FOREIGN KEY,public.form_screens,idx_forms_form_screen_id
public,free_trial_sales_lead,id,uuid,NOT NULL,PRIMARY KEY,,free_trial_sales_lead_pkey
public,free_trial_sales_lead,phone_number,text,NOT NULL,,,
public,free_trial_sales_lead,name,text,NOT NULL,,,
public,free_trial_sales_lead,user_type,text,NOT NULL,,,
public,free_trial_sales_lead,age,integer,NOT NULL,,,
public,free_trial_sales_lead,occupation,text,NULL,,,
public,free_trial_sales_lead,city,text,NOT NULL,,,
public,free_trial_sales_lead,grade,text,NULL,,,
public,free_trial_sales_lead,school,text,NULL,,,
public,free_trial_sales_lead,free_trial_persona,text,NOT NULL,,,
public,free_trial_sales_lead,updated_at,timestamp with time zone,NULL,,,
public,free_trial_sales_lead,inserted_at,timestamp with time zone,NULL,,,
public,gemstore,id,uuid,NOT NULL,PRIMARY KEY,,gemstore_pkey
public,gemstore,inserted_at,timestamp with time zone,NOT NULL,,,
public,gemstore,updated_at,timestamp with time zone,NOT NULL,,,
public,gemstore,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,one_active_status_per_user
public,gemstore,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,gemstore_user_id_index
public,gemstore,level_id,uuid,NOT NULL,FOREIGN KEY,public.gemstore_levels,
public,gemstore,status,text,NOT NULL,,,
public,gemstore,start_at,timestamp with time zone,NOT NULL,,,
public,gemstore,lives_extra,integer,NOT NULL,,,
public,gemstore,level_end_acknowledged_at,timestamp with time zone,NULL,,,
public,gemstore,ended_at,timestamp with time zone,NULL,,,
public,gemstore_attendance,id,uuid,NOT NULL,PRIMARY KEY,,gemstore_attendance_pkey
public,gemstore_attendance,inserted_at,timestamp with time zone,NOT NULL,,,
public,gemstore_attendance,updated_at,timestamp with time zone,NOT NULL,,,
public,gemstore_attendance,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,gemstore_attendance,gemstore_id,uuid,NOT NULL,UNIQUE,,gemstore_attendance_gemstore_id_date_key
public,gemstore_attendance,gemstore_id,uuid,NOT NULL,FOREIGN KEY,public.gemstore,gemstore_attendance_gemstore_id_date_key
public,gemstore_attendance,present,boolean,NOT NULL,,,
public,gemstore_attendance,date,date,NOT NULL,UNIQUE,,gemstore_attendance_gemstore_id_date_key
public,gemstore_levels,id,uuid,NOT NULL,PRIMARY KEY,,gemstore_levels_pkey
public,gemstore_levels,inserted_at,timestamp with time zone,NOT NULL,,,
public,gemstore_levels,updated_at,timestamp with time zone,NOT NULL,,,
public,gemstore_levels,index,integer,NOT NULL,UNIQUE,,gemstore_levels_index_key
public,gemstore_levels,name,text,NOT NULL,UNIQUE,,gemstore_levels_name_key
public,gemstore_levels,days,integer,NOT NULL,,,
public,gemstore_levels,lives,integer,NOT NULL,,,
public,gemstore_levels,gems,integer,NOT NULL,,,
public,gemstore_levels,metadata,jsonb,NOT NULL,,,
public,gemstore_levels,gems_everyday,integer,NOT NULL,,,
public,internal_logs,id,uuid,NOT NULL,PRIMARY KEY,,internal_logs_pkey
public,internal_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,internal_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,internal_logs,type,text,NOT NULL,,,
public,internal_logs,data,jsonb,NOT NULL,,,
public,invoice_counters,fy_start,date,NOT NULL,UNIQUE,,invoice_counters_fy_start_source_type_unique
public,invoice_counters,next_no,bigint,NOT NULL,,,
public,invoice_counters,id,uuid,NOT NULL,PRIMARY KEY,,invoice_counters_pkey
public,invoice_counters,source_type,text,NOT NULL,UNIQUE,,invoice_counters_fy_start_source_type_unique
public,lead_audit_logs,id,uuid,NOT NULL,PRIMARY KEY,,lead_audit_logs_pkey
public,lead_audit_logs,conversation_id,integer,NOT NULL,,,
public,lead_audit_logs,agent_id,integer,NOT NULL,,,
public,lead_audit_logs,agent_name,text,NOT NULL,,,
public,lead_audit_logs,manager_id,integer,NULL,,,
public,lead_audit_logs,manager_name,text,NULL,,,
public,lead_audit_logs,sale_date_time,timestamp with time zone,NULL,,,
public,lead_audit_logs,sale_value,integer,NULL,,,
public,lead_audit_logs,pitch_quality,text,NULL,,,
public,lead_audit_logs,sale_percentage,integer,NULL,,,
public,lead_audit_logs,manager_comment,text,NULL,,,
public,lead_audit_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,lead_audit_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,lead_audit_logs,recording_url,text,NULL,,,
public,lead_audit_logs,audited_at,timestamp with time zone,NULL,,,
public,lead_audit_logs,archived_at,timestamp with time zone,NULL,,,
public,lead_communication_logs,inserted_at,timestamp with time zone,NOT NULL,,,lead_communication_logs_lead_phone_number_inserted_at_duration_
public,lead_communication_logs,inserted_at,timestamp with time zone,NOT NULL,,,idx_lead_communication_logs_emp_inserted_at_lead_phone_number
public,lead_communication_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,lead_communication_logs,employee_name,character varying,NOT NULL,,,idx_lead_communication_logs_emp_inserted_at_lead_phone_number
public,lead_communication_logs,employee_phone_number,character varying,NOT NULL,,,
public,lead_communication_logs,id,character varying,NOT NULL,PRIMARY KEY,,lead_communication_logs_pkey
public,lead_communication_logs,lead_phone_number,character varying,NOT NULL,,,idx_lead_communication_logs_emp_inserted_at_lead_phone_number
public,lead_communication_logs,lead_phone_number,character varying,NOT NULL,,,lead_communication_logs_lead_phone_number_inserted_at_duration_
public,lead_communication_logs,lead_name,character varying,NULL,,,
public,lead_communication_logs,duration,integer,NOT NULL,,,lead_communication_logs_lead_phone_number_inserted_at_duration_
public,lead_communication_logs,type,character varying,NOT NULL,,,
public,lead_communication_logs,recording_url,character varying,NULL,,,
public,lead_communication_logs,called_at,timestamp with time zone,NOT NULL,,,
public,lead_communication_logs,modified_at,timestamp with time zone,NULL,,,
public,lead_communication_logs,reminder_at,timestamp with time zone,NULL,,,
public,lead_communication_logs,note,character varying,NULL,,,
public,lead_communication_logs,sales_call_audit_summary,jsonb,NULL,,,
public,lead_communication_logs,transcription,text,NULL,,,
public,lead_prioritization_config,id,uuid,NOT NULL,PRIMARY KEY,,lead_prioritization_config_pkey
public,lead_prioritization_config,inserted_at,timestamp with time zone,NOT NULL,,,
public,lead_prioritization_config,updated_at,timestamp with time zone,NOT NULL,,,
public,lead_prioritization_config,archived_at,timestamp with time zone,NULL,,,
public,lead_prioritization_config,utm_campaign,character varying,NOT NULL,,,
public,lead_prioritization_config,utm_source,character varying,NOT NULL,,,
public,lead_prioritization_config,utm_content,character varying,NOT NULL,,,
public,leaderboard,id,uuid,NOT NULL,PRIMARY KEY,,leaderboard_pkey
public,leaderboard,room_id,uuid,NOT NULL,FOREIGN KEY,public.rooms,
public,leaderboard,room_code,character varying(255),NOT NULL,,,
public,leaderboard,event_id,uuid,NOT NULL,FOREIGN KEY,public.events,
public,leaderboard,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,leaderboard,rank,integer,NOT NULL,,,
public,leaderboard,score,integer,NOT NULL,,,
public,leaderboard,user_count,integer,NOT NULL,,,
public,leaderboard,high_score,integer,NOT NULL,,,
public,leaderboard,inserted_at,timestamp with time zone,NOT NULL,,,
public,leaderboard,correct_answer_count,integer,NOT NULL,,,
public,leaderboard,wrong_answer_count,integer,NOT NULL,,,
public,leaderboard,unattempted_answer_count,integer,NOT NULL,,,
public,leaderboard,reward_amount,integer,NOT NULL,,,
public,leaderboard,original_reward_amount,integer,NOT NULL,,,
public,leaderboard,reward_url,character varying(255),NULL,,,
public,leaderboard,original_rank,integer,NOT NULL,,,
public,leaderboard,reward_processed_at,timestamp with time zone,NULL,,,
public,leaderboard,has_premium_upgrade,boolean,NULL,,,
public,leaderboard,is_in_free_trial,boolean,NULL,,,
public,leaderboard_participants,id,uuid,NOT NULL,PRIMARY KEY,,leaderboard_participants_pkey
public,leaderboard_participants,leaderboard_id,uuid,NOT NULL,FOREIGN KEY,public.leaderboards,leaderboard_participants_leaderboard_id_user_id_ended_at_uniq
public,leaderboard_participants,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,leaderboard_participants_leaderboard_id_user_id_ended_at_uniq
public,leaderboard_participants,points,integer,NOT NULL,,,
public,leaderboard_participants,ended_at,timestamp with time zone,NULL,,,leaderboard_participants_leaderboard_id_user_id_ended_at_uniq
public,leaderboard_participants,inserted_at,timestamp with time zone,NOT NULL,,,
public,leaderboard_participants,updated_at,timestamp with time zone,NOT NULL,,,
public,leaderboards,id,uuid,NOT NULL,PRIMARY KEY,,leaderboards_pkey
public,leaderboards,inserted_at,timestamp with time zone,NOT NULL,,,
public,leaderboards,ending_at,timestamp with time zone,NOT NULL,,,
public,leaderboards,config,jsonb,NOT NULL,,,
public,leaderboards,updated_at,timestamp with time zone,NOT NULL,,,
public,leads,id,uuid,NOT NULL,PRIMARY KEY,,leads_pkey
public,leads,phone_number,character varying(255),NOT NULL,,,
public,leads,child_name,character varying(255),NULL,,,
public,leads,parent_name,character varying(255),NULL,,,
public,leads,grade,character varying(255),NULL,,,
public,leads,school,character varying(255),NULL,,,
public,leads,inserted_at,timestamp with time zone,NOT NULL,,,
public,leads,updated_at,timestamp with time zone,NOT NULL,,,
public,leads,data,jsonb,NULL,,,
public,leads_routing_logs,id,uuid,NOT NULL,PRIMARY KEY,,leads_routing_logs_pkey
public,leads_routing_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,leads_routing_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,leads_routing_logs,ad_lead_id,uuid,NOT NULL,FOREIGN KEY,public.ad_leads,
public,leads_routing_logs,destination_number,text,NOT NULL,,,
public,leads_routing_logs,lead_phone_number,text,NOT NULL,,,
public,leads_routing_logs,rule_name,text,NOT NULL,,,
public,learning_outcomes,id,uuid,NOT NULL,PRIMARY KEY,,learning_outcomes_pkey
public,learning_outcomes,inserted_at,timestamp with time zone,NOT NULL,,,
public,learning_outcomes,updated_at,timestamp with time zone,NOT NULL,,,
public,learning_outcomes,concept_id,uuid,NOT NULL,FOREIGN KEY,public.concepts,unique_unarchived_concept_id_pre_test_rule
public,learning_outcomes,scenario_id,uuid,NOT NULL,FOREIGN KEY,public.speak_scenarios,
public,learning_outcomes,type,text,NOT NULL,,,
public,learning_outcomes,archived_at,timestamp with time zone,NULL,,,
public,llm_batch_logs,id,uuid,NOT NULL,PRIMARY KEY,,llm_batch_logs_pkey
public,llm_batch_logs,external_batch_id,text,NOT NULL,,,
public,llm_batch_logs,status,text,NOT NULL,,,
public,llm_batch_logs,model,text,NOT NULL,,,
public,llm_batch_logs,request,jsonb,NOT NULL,,,
public,llm_batch_logs,response,jsonb,NULL,,,
public,llm_batch_logs,metadata,jsonb,NULL,,,
public,llm_batch_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,llm_batch_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks,id,uuid,NOT NULL,,,
public,llm_log_tasks,inserted_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks,updated_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks,status,text,NOT NULL,,,
public,llm_log_tasks,llm_usage_logs_payload,jsonb,NOT NULL,,,
public,llm_log_tasks,llm_api_logs_payload,jsonb,NOT NULL,,,
public,llm_log_tasks,fail_reason,text,NULL,,,
public,llm_log_tasks_experiment,id,uuid,NOT NULL,PRIMARY KEY,,llm_log_tasks_experiment_pkey
public,llm_log_tasks_experiment,inserted_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks_experiment,updated_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks_experiment,status,text,NOT NULL,,,
public,llm_log_tasks_experiment,llm_usage_logs_payload,jsonb,NOT NULL,,,
public,llm_log_tasks_experiment,llm_api_logs_payload,jsonb,NOT NULL,,,
public,llm_log_tasks_experiment,fail_reason,text,NULL,,,
public,llm_log_tasks_template,id,uuid,NOT NULL,PRIMARY KEY,,llm_log_tasks_template_pkey
public,llm_log_tasks_template,inserted_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks_template,updated_at,timestamp with time zone,NOT NULL,,,
public,llm_log_tasks_template,status,text,NOT NULL,,,
public,llm_log_tasks_template,llm_usage_logs_payload,jsonb,NOT NULL,,,
public,llm_log_tasks_template,llm_api_logs_payload,jsonb,NOT NULL,,,
public,llm_log_tasks_template,fail_reason,text,NULL,,,
public,llm_usage_logs,id,uuid,NOT NULL,,,
public,llm_usage_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,llm_usage_logs,usecase,text,NOT NULL,,,
public,llm_usage_logs,provider,text,NOT NULL,,,
public,llm_usage_logs,model,text,NOT NULL,,,
public,llm_usage_logs,user_id,uuid,NULL,FOREIGN KEY,public.users,
public,llm_usage_logs,scenario_id,uuid,NULL,,,
public,llm_usage_logs,prompt_id,uuid,NULL,,,
public,llm_usage_logs,metadata,jsonb,NULL,,,
public,llm_usage_logs,prompt_tokens,integer,NOT NULL,,,
public,llm_usage_logs,completion_tokens,integer,NOT NULL,,,
public,llm_usage_logs,estimated_prompt_cost_micro_usd,integer,NULL,,,
public,llm_usage_logs,estimated_completion_cost_micro_usd,integer,NULL,,,
public,llm_usage_logs,cache_creation_input_tokens,integer,NULL,,,
public,llm_usage_logs,cache_read_input_tokens,integer,NULL,,,
public,llm_usage_logs,estimated_cache_creation_input_cost_micro_usd,integer,NULL,,,
public,llm_usage_logs,estimated_cache_read_input_cost_micro_usd,integer,NULL,,,
public,llm_usage_logs,logged_at,timestamp with time zone,NOT NULL,,,
public,llm_usage_logs,thread_id,uuid,NULL,,,
public,llm_usage_logs,latency_ms,integer,NULL,,,
public,locations,id,uuid,NOT NULL,PRIMARY KEY,,locations_pkey
public,locations,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,locations,address,character varying(255),NOT NULL,,,
public,locations,pincode,character varying(255),NOT NULL,,,
public,locations,inserted_at,timestamp with time zone,NOT NULL,,,
public,locations,updated_at,timestamp with time zone,NOT NULL,,,
public,lootbox_rewards,id,uuid,NOT NULL,PRIMARY KEY,,lootbox_rewards_pkey
public,lootbox_rewards,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,lootbox_rewards,expired_at,timestamp with time zone,NOT NULL,,,
public,lootbox_rewards,redeemed_at,timestamp with time zone,NULL,,,
public,lootbox_rewards,details,jsonb,NOT NULL,,,
public,lootbox_rewards,inserted_at,timestamp with time zone,NOT NULL,,,
public,lootbox_rewards,updated_at,timestamp with time zone,NOT NULL,,,
public,megatron_action_logs,id,uuid,NOT NULL,PRIMARY KEY,,megatron_action_logs_pkey
public,megatron_action_logs,inserted_at,timestamp with time zone,NOT NULL,,,
